51991 1263 1
51991 805 1
51991 1659 1
51991 1612 1
51991 1627 1
64591 2584 1
64591 410 1
32718 3259 1
32718 3116 1
32718 2338 1
32718 1939 1
32718 1330 1
27765 1172 1
27765 2877 1
27765 1342 1
27765 101 1
27765 351 1
27765 1768 1
27765 76 1
27765 1880 1
27765 1052 1
27765 1511 1
27765 1425 1
27765 2631 1
27765 1989 1
27765 1724 1
27765 1933 1
27765 2145 1
27765 1940 1
27765 1718 1
27765 3240 1
27765 2261 1
27765 1534 1
27765 1904 1
27765 2338 1
27765 2217 1
27765 2910 1
27765 356 1
27765 1770 1
70714 684 1
5508 1651 1
5508 2448 1
5508 3384 1
5508 1734 1
5508 33 1
5508 370 1
5508 1151 1
5508 2235 1
5508 1940 1
5508 2389 1
5508 921 1
5508 2053 1
5508 494 1
5508 3028 1
5508 555 1
5508 1916 1
5508 3434 1
5508 2762 1
5508 2584 1
5508 1383 1
5508 1782 1
5508 621 1
5508 1793 1
5508 3498 1
5508 3013 1
5508 1670 1
5508 387 1
5508 1322 1
5508 2995 1
5508 2652 1
5508 1821 1
5508 1195 1
5508 1879 1
5508 128 1
5508 1759 1
5508 3451 1
5508 2455 1
5508 1126 1
5508 2489 1
5508 2217 1
5508 2205 1
5508 3527 1
5508 2119 1
5508 3383 1
5508 133 1
5508 1502 1
5508 530 1
5508 2138 1
5508 1263 1
5508 1942 1
5508 572 1
5508 2788 1
5508 1172 1
5508 1488 1
5508 1326 1
5508 822 1
5508 577 1
5508 1305 1
5508 3349 1
5508 1161 1
5508 2089 1
5508 516 1
5508 3427 1
5508 1723 1
5508 1770 1
5508 562 1
5508 1831 1
5508 2402 1
5508 1510 1
5508 84 1
5508 1534 1
5508 842 1
5508 482 1
5508 2877 1
5508 1234 1
5508 1056 1
5508 2947 1
5508 1662 1
5508 1253 1
5508 8 1
5508 3138 1
5508 335 1
5508 1107 1
5508 1006 1
5508 1373 1
5508 2422 1
5508 2726 1
5508 2869 1
5508 3328 1
5508 163 1
5508 76 1
5508 410 1
5508 1364 1
5508 1052 1
5508 765 1
5508 399 1
5508 2222 1
5508 880 1
5508 867 1
5508 1892 1
5508 856 1
5508 1506 1
5508 634 1
5508 2458 1
5508 2622 1
5508 2824 1
5508 41 1
5508 1736 1
5508 1933 1
5508 1053 1
51816 1195 1
51816 2824 1
51816 1263 1
51816 1045 1
51816 192 1
51816 2075 1
51816 1002 1
51816 3351 1
31594 1413 1
31594 2078 1
31594 2824 1
31594 1157 1
31594 356 1
31594 842 1
31594 1511 1
25831 935 1
25831 494 1
25831 1067 1
25831 1122 1
25831 2071 1
25831 2948 1
25831 2246 1
25831 1793 1
25831 1009 1
25831 2649 1
25831 789 1
25831 1342 1
25831 1989 1
25831 2833 1
25831 950 1
25831 1322 1
25831 1648 1
25831 1858 1
25831 1562 1
25831 1615 1
25831 2997 1
25831 3087 1
25831 2490 1
25831 3028 1
25831 3155 1
25831 1511 1
25831 572 1
25831 144 1
25831 310 1
25831 971 1
25831 2153 1
25831 3300 1
25831 2261 1
25831 1132 1
25831 2389 1
25831 1263 1
25831 331 1
25831 1816 1
25831 2788 1
25831 1823 1
25831 3291 1
25831 2397 1
25831 3453 1
25831 2940 1
25831 2507 1
25831 2079 1
25831 291 1
25831 2584 1
25831 2028 1
25831 2970 1
25831 1329 1
25831 1354 1
25831 1968 1
25831 3421 1
25831 482 1
25831 848 1
25831 1045 1
25831 2417 1
25831 1195 1
25831 170 1
25831 1364 1
25831 394 1
25831 2931 1
25831 600 1
25831 2433 1
25831 2009 1
25831 127 1
25831 2458 1
25831 1257 1
25831 79 1
25831 2869 1
25831 2910 1
25831 3384 1
25831 1276 1
25831 2560 1
25831 1151 1
25831 1787 1
25831 174 1
25831 1425 1
25831 3427 1
25831 1506 1
25831 146 1
25831 2877 1
25831 626 1
25831 1933 1
11408 786 1
11408 2338 1
11408 79 1
11408 2166 1
11408 3466 1
11408 572 1
11408 163 1
11408 3421 1
11408 3386 1
11408 2187 1
11408 1192 1
11408 2947 1
11408 858 1
11408 3328 1
11408 377 1
11408 2420 1
11320 3427 1
11320 2584 1
11320 1342 1
11320 2931 1
11320 788 1
11320 517 1
11320 2261 1
11320 1933 1
11320 1132 1
11320 494 1
45219 2811 1
45219 1197 1
45219 155 1
45219 1045 1
45219 3242 1
45219 229 1
59978 1322 1
59978 3182 1
52140 1499 1
52140 3466 1
52140 577 1
54205 1220 1
54205 1598 1
54205 1253 1
54205 1423 1
54205 279 1
54205 2473 1
54205 1812 1
54205 1132 1
54205 293 1
54205 1185 1
50889 1195 1
50889 2584 1
50889 481 1
50889 2338 1
50889 3185 1
50889 2246 1
50889 283 1
50889 1511 1
50889 1322 1
50889 1724 1
50889 2397 1
50889 180 1
50889 1373 1
50889 1384 1
50889 3087 1
6629 621 1
6629 3424 1
6629 2307 1
6629 2458 1
6629 2584 1
6629 3365 1
6629 3185 1
6629 3384 1
